timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,current_average_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],voltage_cell_v[10],voltage_cell_v[11],voltage_cell_v[12],voltage_cell_v[13],max_cell_voltage_delta,average_power,available_energy,remaining_capacity,design_capacity,nominal_voltage,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,manufacture_date,state_of_health,max_error,interface_error,average_time_to_full,over_discharge_count,connected,source,priority,id,is_powering_off,warning
368080599,23.524721,23.741102,0.0,3.5e-44,-1.0,0.000497488,0.65307194,1.0613698,nan,6,3.9568503,3.9568503,3.9568503,3.9568503,3.9568503,3.9568503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
368271721,23.508291,23.702074,0.0,3.5e-44,-1.0,0.000497488,0.6437798,1.0631173,nan,6,3.9503458,3.9503458,3.9503458,3.9503458,3.9503458,3.9503458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
368470546,23.54936,23.681025,0.0,3.5e-44,-1.0,0.000497488,0.6387678,1.0640622,nan,6,3.9468374,3.9468374,3.9468374,3.9468374,3.9468374,3.9468374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
368671957,23.491863,23.658766,0.0,3.5e-44,-1.0,0.000497488,0.6334682,1.0650632,nan,6,3.9431276,3.9431276,3.9431276,3.9431276,3.9431276,3.9431276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
368870541,23.590431,23.64753,0.0,3.5e-44,-1.0,0.000497488,0.6307927,1.0655693,nan,6,3.9412549,3.9412549,3.9412549,3.9412549,3.9412549,3.9412549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
369072325,23.639713,23.635277,0.0,3.5e-44,-1.0,0.000497488,0.6278754,1.0661217,nan,6,3.9392128,3.9392128,3.9392128,3.9392128,3.9392128,3.9392128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
369270548,23.48365,23.63611,0.0,3.5e-44,-1.0,0.000497488,0.6280742,1.066084,nan,6,3.9393518,3.9393518,3.9393518,3.9393518,3.9393518,3.9393518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
369471681,23.779352,23.633474,0.0,3.5e-44,-1.0,0.000497488,0.62744623,1.066203,nan,6,3.9389124,3.9389124,3.9389124,3.9389124,3.9389124,3.9389124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
369670573,23.532934,23.622475,0.0,3.5e-44,-1.0,0.000497488,0.62482744,1.0666994,nan,6,3.9370792,3.9370792,3.9370792,3.9370792,3.9370792,3.9370792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
369870545,23.426151,23.61873,0.0,3.5e-44,-1.0,0.000497488,0.62393576,1.0668685,nan,6,3.936455,3.936455,3.936455,3.936455,3.936455,3.936455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
370070591,23.516504,23.598627,0.0,3.5e-44,-1.0,0.000497488,0.61914927,1.0677773,nan,6,3.9331045,3.9331045,3.9331045,3.9331045,3.9331045,3.9331045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
370270613,23.434364,23.596888,0.0,3.5e-44,-1.0,0.000497488,0.6187354,1.067856,nan,6,3.9328146,3.9328146,3.9328146,3.9328146,3.9328146,3.9328146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
370470917,23.64793,23.589245,0.0,3.5e-44,-1.0,0.000497488,0.6169153,1.0682019,nan,6,3.9315407,3.9315407,3.9315407,3.9315407,3.9315407,3.9315407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
370670588,23.656143,23.58375,0.0,3.5e-44,-1.0,0.000497488,0.6156073,1.0684508,nan,6,3.930625,3.930625,3.930625,3.930625,3.930625,3.930625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
370870945,23.615072,23.587723,0.0,3.5e-44,-1.0,0.000497488,0.6165529,1.0682708,nan,6,3.931287,3.931287,3.931287,3.931287,3.931287,3.931287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
371070606,23.705425,23.587383,0.0,3.5e-44,-1.0,0.000497488,0.6164723,1.0682862,nan,6,3.9312305,3.9312305,3.9312305,3.9312305,3.9312305,3.9312305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
371270554,23.393295,23.58248,0.0,3.5e-44,-1.0,0.000497488,0.6153045,1.0685084,nan,6,3.9304132,3.9304132,3.9304132,3.9304132,3.9304132,3.9304132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
371470701,23.541147,23.580564,0.0,3.5e-44,-1.0,0.000497488,0.6148487,1.0685952,nan,6,3.930094,3.930094,3.930094,3.930094,3.930094,3.930094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
371671321,23.656143,23.585705,0.0,3.5e-44,-1.0,0.000497488,0.6160727,1.0683622,nan,6,3.9309509,3.9309509,3.9309509,3.9309509,3.9309509,3.9309509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
371870667,23.557573,23.588224,0.0,3.5e-44,-1.0,0.000497488,0.6166726,1.0682482,nan,6,3.9313707,3.9313707,3.9313707,3.9313707,3.9313707,3.9313707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
372070923,23.918987,23.591433,0.0,3.5e-44,-1.0,0.000497488,0.61743647,1.0681028,nan,6,3.9319055,3.9319055,3.9319055,3.9319055,3.9319055,3.9319055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
372270802,23.639713,23.597092,0.0,3.5e-44,-1.0,0.000497488,0.618784,1.0678467,nan,6,3.9328487,3.9328487,3.9328487,3.9328487,3.9328487,3.9328487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
372471657,23.590431,23.60034,0.0,3.5e-44,-1.0,0.000497488,0.61955696,1.0676998,nan,6,3.93339,3.93339,3.93339,3.93339,3.93339,3.93339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
372670770,23.319372,23.59926,0.0,3.5e-44,-1.0,0.000497488,0.6193004,1.0677485,nan,6,3.9332101,3.9332101,3.9332101,3.9332101,3.9332101,3.9332101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
372871891,23.54936,23.599274,0.0,3.5e-44,-1.0,0.000497488,0.6193033,1.067748,nan,6,3.9332123,3.9332123,3.9332123,3.9332123,3.9332123,3.9332123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
373070541,23.516504,23.593569,0.0,3.5e-44,-1.0,0.000497488,0.61794525,1.0680062,nan,6,3.9322615,3.9322615,3.9322615,3.9322615,3.9322615,3.9322615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
373271927,23.360441,23.592514,0.0,3.5e-44,-1.0,0.000497488,0.61769396,1.0680538,nan,6,3.9320858,3.9320858,3.9320858,3.9320858,3.9320858,3.9320858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
373470608,23.598644,23.591469,0.0,3.5e-44,-1.0,0.000497488,0.61744505,1.0681012,nan,6,3.9319115,3.9319115,3.9319115,3.9319115,3.9319115,3.9319115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
373671707,23.220802,23.58564,0.0,3.5e-44,-1.0,0.000497488,0.616057,1.0683652,nan,6,3.93094,3.93094,3.93094,3.93094,3.93094,3.93094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
373870567,23.656143,23.58107,0.0,3.5e-44,-1.0,0.000497488,0.6149693,1.0685722,nan,6,3.9301784,3.9301784,3.9301784,3.9301784,3.9301784,3.9301784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
374072325,23.623287,23.578451,0.0,3.5e-44,-1.0,0.000497488,0.6143456,1.0686909,nan,6,3.9297419,3.9297419,3.9297419,3.9297419,3.9297419,3.9297419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
374270586,23.541147,23.576115,0.0,3.5e-44,-1.0,0.000497488,0.6137896,1.0687968,nan,6,3.9293525,3.9293525,3.9293525,3.9293525,3.9293525,3.9293525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
374470541,23.360441,23.57496,0.0,3.5e-44,-1.0,0.000497488,0.6135145,1.0688491,nan,6,3.92916,3.92916,3.92916,3.92916,3.92916,3.92916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
374670692,23.475435,23.571392,0.0,3.5e-44,-1.0,0.000497488,0.6138349,1.068788,nan,6,3.9285653,3.9285653,3.9285653,3.9285653,3.9285653,3.9285653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
374870598,23.368654,23.573917,0.0,3.5e-44,-1.0,0.000497488,0.6179486,1.0680056,nan,6,3.9289863,3.9289863,3.9289863,3.9289863,3.9289863,3.9289863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
375070732,23.368654,23.55172,0.0,3.5e-44,-1.0,0.000497488,0.61857945,1.0678855,nan,6,3.9252865,3.9252865,3.9252865,3.9252865,3.9252865,3.9252865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
375270541,23.426151,23.529219,0.0,3.5e-44,-1.0,0.000497488,0.6215802,1.0673156,nan,6,3.9215364,3.9215364,3.9215364,3.9215364,3.9215364,3.9215364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
375471129,23.196163,23.478125,0.0,3.5e-44,-1.0,0.000497488,0.6202379,1.0675704,nan,6,3.9130208,3.9130208,3.9130208,3.9130208,3.9130208,3.9130208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
375670578,23.031883,23.414385,0.0,3.5e-44,-1.0,0.000497488,0.6188126,1.0678413,nan,6,3.9023974,3.9023974,3.9023974,3.9023974,3.9023974,3.9023974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
375871338,22.662256,23.3202,0.0,3.5e-44,-1.0,0.000497488,0.61259896,1.0690235,nan,6,3.8867,3.8867,3.8867,3.8867,3.8867,3.8867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
376070618,22.744396,23.202402,0.0,3.5e-44,-1.0,0.000497488,0.6026183,1.0709279,nan,6,3.867067,3.867067,3.867067,3.867067,3.867067,3.867067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
376271280,22.884031,23.126928,0.0,3.5e-44,-1.0,0.000497488,0.59857136,1.0717019,nan,6,3.8544881,3.8544881,3.8544881,3.8544881,3.8544881,3.8544881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
376470615,22.974384,23.122828,0.0,3.5e-44,-1.0,0.000497488,0.6051398,1.070446,nan,6,3.8538046,3.8538046,3.8538046,3.8538046,3.8538046,3.8538046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
376671569,23.064737,23.081617,0.0,3.5e-44,-1.0,0.000497488,0.60196215,1.0710533,nan,6,3.8469362,3.8469362,3.8469362,3.8469362,3.8469362,3.8469362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
376870773,22.83475,23.059849,0.0,3.5e-44,-1.0,0.000497488,0.60191876,1.0710615,nan,6,3.8433082,3.8433082,3.8433082,3.8433082,3.8433082,3.8433082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
377071269,22.851175,23.036373,0.0,3.5e-44,-1.0,0.000497488,0.6011873,1.0712014,nan,6,3.8393955,3.8393955,3.8393955,3.8393955,3.8393955,3.8393955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
377270546,22.6294,23.026743,0.0,3.5e-44,-1.0,0.000497488,0.60176235,1.0710915,nan,6,3.8377905,3.8377905,3.8377905,3.8377905,3.8377905,3.8377905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
377471768,22.588331,23.002108,0.0,3.5e-44,-1.0,0.000497488,0.59933096,1.0715566,nan,6,3.8336847,3.8336847,3.8336847,3.8336847,3.8336847,3.8336847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
377670560,23.040098,22.982191,0.0,3.5e-44,-1.0,0.000497488,0.5977641,1.0718565,nan,6,3.8303652,3.8303652,3.8303652,3.8303652,3.8303652,3.8303652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
377872291,22.867605,22.961292,0.0,3.5e-44,-1.0,0.000497488,0.59542423,1.0723047,nan,6,3.8268821,3.8268821,3.8268821,3.8268821,3.8268821,3.8268821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
378070683,23.138664,22.92647,0.0,3.5e-44,-1.0,0.000497488,0.5911456,1.0731252,nan,6,3.8210783,3.8210783,3.8210783,3.8210783,3.8210783,3.8210783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
378271787,22.727966,22.927324,0.0,3.5e-44,-1.0,0.000497488,0.5925246,1.0728607,nan,6,3.8212206,3.8212206,3.8212206,3.8212206,3.8212206,3.8212206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
378470766,22.867605,22.933943,0.0,3.5e-44,-1.0,0.000497488,0.5949674,1.0723923,nan,6,3.8223238,3.8223238,3.8223238,3.8223238,3.8223238,3.8223238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
378670575,22.810106,22.92783,0.0,3.5e-44,-1.0,0.000497488,0.5940967,1.0725592,nan,6,3.821305,3.821305,3.821305,3.821305,3.821305,3.821305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
378870679,23.00724,22.91841,0.0,3.5e-44,-1.0,0.000497488,0.59286696,1.072795,nan,6,3.8197348,3.8197348,3.8197348,3.8197348,3.8197348,3.8197348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
379070552,23.056524,22.920576,0.0,3.5e-44,-1.0,0.000497488,0.593865,1.0726036,nan,6,3.820096,3.820096,3.820096,3.820096,3.820096,3.820096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
379270753,23.031883,22.907207,0.0,3.5e-44,-1.0,0.000497488,0.5912166,1.0731117,nan,6,3.817868,3.817868,3.817868,3.817868,3.817868,3.817868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
379470541,22.990814,22.8778,0.0,3.5e-44,-1.0,0.000497488,0.5860763,1.0740992,nan,6,3.8129666,3.8129666,3.8129666,3.8129666,3.8129666,3.8129666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
379670776,22.842962,22.8853,0.0,3.5e-44,-1.0,0.000497488,0.5866633,1.0739863,nan,6,3.8142166,3.8142166,3.8142166,3.8142166,3.8142166,3.8142166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
379870591,22.785465,22.877186,0.0,3.5e-44,-1.0,0.000497488,0.58471686,1.0743606,nan,6,3.8128643,3.8128643,3.8128643,3.8128643,3.8128643,3.8128643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
380070981,22.810106,22.866035,0.0,3.5e-44,-1.0,0.000497488,0.5823937,1.0748078,nan,6,3.8110058,3.8110058,3.8110058,3.8110058,3.8110058,3.8110058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
380270537,22.662256,22.828762,0.0,3.5e-44,-1.0,0.000497488,0.57563025,1.0761116,nan,6,3.8047936,3.8047936,3.8047936,3.8047936,3.8047936,3.8047936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
380471197,22.769037,22.816074,0.0,3.5e-44,-1.0,0.000497488,0.57474,1.0762833,nan,6,3.802679,3.802679,3.802679,3.802679,3.802679,3.802679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
380670560,23.056524,22.816858,0.0,3.5e-44,-1.0,0.000497488,0.57549006,1.0761385,nan,6,3.8028097,3.8028097,3.8028097,3.8028097,3.8028097,3.8028097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
380871004,22.604757,22.812479,0.0,3.5e-44,-1.0,0.000497488,0.57345587,1.0765314,nan,6,3.80208,3.80208,3.80208,3.80208,3.80208,3.80208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
381070800,22.83475,22.80624,0.0,3.5e-44,-1.0,0.000497488,0.57213885,1.0767858,nan,6,3.80104,3.80104,3.80104,3.80104,3.80104,3.80104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
381271922,22.974384,22.81619,0.0,3.5e-44,-1.0,0.000497488,0.5732084,1.0765791,nan,6,3.8026984,3.8026984,3.8026984,3.8026984,3.8026984,3.8026984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
381470577,22.925102,22.85748,0.0,3.5e-44,-1.0,0.000497488,0.5794831,1.0753684,nan,6,3.8095798,3.8095798,3.8095798,3.8095798,3.8095798,3.8095798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
381671956,22.842962,22.833988,0.0,3.5e-44,-1.0,0.000497488,0.5741964,1.0763882,nan,6,3.8056648,3.8056648,3.8056648,3.8056648,3.8056648,3.8056648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
