timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,current_average_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],voltage_cell_v[10],voltage_cell_v[11],voltage_cell_v[12],voltage_cell_v[13],max_cell_voltage_delta,average_power,available_energy,remaining_capacity,design_capacity,nominal_voltage,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,manufacture_date,state_of_health,max_error,interface_error,average_time_to_full,over_discharge_count,connected,source,priority,id,is_powering_off,warning
381870550,22.801893,22.832478,0.0,3.5e-44,-1.0,0.000497488,0.5741635,1.0763947,nan,6,3.805413,3.805413,3.805413,3.805413,3.805413,3.805413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
382072171,22.596544,22.83356,0.0,3.5e-44,-1.0,0.000497488,0.5740605,1.0764146,nan,6,3.8055935,3.8055935,3.8055935,3.8055935,3.8055935,3.8055935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
382270592,22.90046,22.839651,0.0,3.5e-44,-1.0,0.000497488,0.5753575,1.0761641,nan,6,3.8066084,3.8066084,3.8066084,3.8066084,3.8066084,3.8066084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
382472395,22.719753,22.828262,0.0,3.5e-44,-1.0,0.000497488,0.5733662,1.0765487,nan,6,3.8047104,3.8047104,3.8047104,3.8047104,3.8047104,3.8047104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
382670644,22.37477,22.778702,0.0,3.5e-44,-1.0,0.000497488,0.5646773,1.0782297,nan,6,3.7964504,3.7964504,3.7964504,3.7964504,3.7964504,3.7964504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
382872360,22.654041,22.778416,0.0,3.5e-44,-1.0,0.000497488,0.5667301,1.077832,nan,6,3.7964027,3.7964027,3.7964027,3.7964027,3.7964027,3.7964027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
383070601,22.69511,22.784334,0.0,3.5e-44,-1.0,0.000497488,0.5674849,1.0776858,nan,6,3.797389,3.797389,3.797389,3.797389,3.797389,3.797389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
383270532,23.064737,22.781237,0.0,3.5e-44,-1.0,0.000497488,0.56617695,1.0779392,nan,6,3.7968729,3.7968729,3.7968729,3.7968729,3.7968729,3.7968729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
383470656,22.744396,22.778429,0.0,3.5e-44,-1.0,0.000497488,0.5653005,1.0781089,nan,6,3.7964048,3.7964048,3.7964048,3.7964048,3.7964048,3.7964048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
383670588,22.760822,22.785807,0.0,3.5e-44,-1.0,0.000497488,0.56690365,1.0777984,nan,6,3.7976344,3.7976344,3.7976344,3.7976344,3.7976344,3.7976344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
383870868,22.85939,22.775282,0.0,3.5e-44,-1.0,0.000497488,0.5645395,1.0782562,nan,6,3.7958803,3.7958803,3.7958803,3.7958803,3.7958803,3.7958803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
384070596,22.73618,22.789572,0.0,3.5e-44,-1.0,0.000497488,0.56646687,1.077883,nan,6,3.798262,3.798262,3.798262,3.798262,3.798262,3.798262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
384271236,22.851175,22.779312,0.0,3.5e-44,-1.0,0.000497488,0.5644651,1.0782708,nan,6,3.796552,3.796552,3.796552,3.796552,3.796552,3.796552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
384470553,22.90046,22.799507,0.0,3.5e-44,-1.0,0.000497488,0.56707865,1.0777645,nan,6,3.799918,3.799918,3.799918,3.799918,3.799918,3.799918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
384671369,22.69511,22.77626,0.0,3.5e-44,-1.0,0.000497488,0.5625339,1.0786451,nan,6,3.7960434,3.7960434,3.7960434,3.7960434,3.7960434,3.7960434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
384870812,22.71154,22.774988,0.0,3.5e-44,-1.0,0.000497488,0.562347,1.0786813,nan,6,3.7958314,3.7958314,3.7958314,3.7958314,3.7958314,3.7958314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
385071637,22.85939,22.787014,0.0,3.5e-44,-1.0,0.000497488,0.56463486,1.0782378,nan,6,3.7978356,3.7978356,3.7978356,3.7978356,3.7978356,3.7978356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
385270770,22.884031,22.797094,0.0,3.5e-44,-1.0,0.000497488,0.5661107,1.0779519,nan,6,3.7995157,3.7995157,3.7995157,3.7995157,3.7995157,3.7995157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
385471514,22.604757,22.804949,0.0,3.5e-44,-1.0,0.000497488,0.5660067,1.077972,nan,6,3.8008249,3.8008249,3.8008249,3.8008249,3.8008249,3.8008249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
385670759,22.966171,22.81838,0.0,3.5e-44,-1.0,0.000497488,0.5671235,1.0777559,nan,6,3.8030634,3.8030634,3.8030634,3.8030634,3.8030634,3.8030634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
385871326,22.637613,22.788073,0.0,3.5e-44,-1.0,0.000497488,0.56080014,1.0789814,nan,6,3.798012,3.798012,3.798012,3.798012,3.798012,3.798012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
386070530,22.892246,22.7791,0.0,3.5e-44,-1.0,0.000497488,0.55970293,1.0791943,nan,6,3.7965167,3.7965167,3.7965167,3.7965167,3.7965167,3.7965167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
386272144,22.497978,22.776316,0.0,3.5e-44,-1.0,0.000497488,0.559413,1.0792506,nan,6,3.7960527,3.7960527,3.7960527,3.7960527,3.7960527,3.7960527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
386470589,22.407623,22.732185,0.0,3.5e-44,-1.0,0.000497488,0.5517307,1.080744,nan,6,3.7886975,3.7886975,3.7886975,3.7886975,3.7886975,3.7886975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
386672157,22.703327,22.688265,0.0,3.5e-44,-1.0,0.000497488,0.54637057,1.0817884,nan,6,3.7813776,3.7813776,3.7813776,3.7813776,3.7813776,3.7813776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
386870620,22.908674,22.710178,0.0,3.5e-44,-1.0,0.000497488,0.5513473,1.0808187,nan,6,3.7850296,3.7850296,3.7850296,3.7850296,3.7850296,3.7850296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
387072685,22.473335,22.714302,0.0,3.5e-44,-1.0,0.000497488,0.55150944,1.0807872,nan,6,3.785717,3.785717,3.785717,3.785717,3.785717,3.785717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
387270627,22.875818,22.712454,0.0,3.5e-44,-1.0,0.000497488,0.5512567,1.0808363,nan,6,3.785409,3.785409,3.785409,3.785409,3.785409,3.785409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
387470549,22.83475,22.737734,0.0,3.5e-44,-1.0,0.000497488,0.5549112,1.0801252,nan,6,3.7896223,3.7896223,3.7896223,3.7896223,3.7896223,3.7896223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
387670658,22.892246,22.791275,0.0,3.5e-44,-1.0,0.000497488,0.5615707,1.0788319,nan,6,3.7985458,3.7985458,3.7985458,3.7985458,3.7985458,3.7985458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
387870588,22.79368,22.79113,0.0,3.5e-44,-1.0,0.000497488,0.560052,1.0791266,nan,6,3.7985218,3.7985218,3.7985218,3.7985218,3.7985218,3.7985218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
388070802,22.727966,22.76829,0.0,3.5e-44,-1.0,0.000497488,0.5561152,1.0798912,nan,6,3.794715,3.794715,3.794715,3.794715,3.794715,3.794715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
388270544,22.91689,22.773695,0.0,3.5e-44,-1.0,0.000497488,0.55755955,1.0796105,nan,6,3.795616,3.795616,3.795616,3.795616,3.795616,3.795616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
388471122,22.908674,22.77789,0.0,3.5e-44,-1.0,0.000497488,0.5582896,1.0794687,nan,6,3.796315,3.796315,3.796315,3.796315,3.796315,3.796315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
388670548,22.645828,22.76606,0.0,3.5e-44,-1.0,0.000497488,0.55611855,1.0798905,nan,6,3.7943432,3.7943432,3.7943432,3.7943432,3.7943432,3.7943432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
388871040,22.61297,22.774382,0.0,3.5e-44,-1.0,0.000497488,0.55787235,1.0795498,nan,6,3.7957304,3.7957304,3.7957304,3.7957304,3.7957304,3.7957304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
389070591,22.686897,22.763544,0.0,3.5e-44,-1.0,0.000497488,0.5559421,1.0799248,nan,6,3.793924,3.793924,3.793924,3.793924,3.793924,3.793924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
389270899,22.785465,22.765678,0.0,3.5e-44,-1.0,0.000497488,0.5566307,1.0797911,nan,6,3.7942798,3.7942798,3.7942798,3.7942798,3.7942798,3.7942798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
389470676,22.703327,22.748405,0.0,3.5e-44,-1.0,0.000497488,0.5537568,1.0803498,nan,6,3.791401,3.791401,3.791401,3.791401,3.791401,3.791401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
389671515,22.727966,22.748192,0.0,3.5e-44,-1.0,0.000497488,0.5541778,1.0802679,nan,6,3.7913654,3.7913654,3.7913654,3.7913654,3.7913654,3.7913654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
389870767,22.382982,22.754787,0.0,3.5e-44,-1.0,0.000497488,0.5548993,1.0801276,nan,6,3.7924645,3.7924645,3.7924645,3.7924645,3.7924645,3.7924645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
390072059,22.703327,22.749912,0.0,3.5e-44,-1.0,0.000497488,0.55422264,1.0802592,nan,6,3.791652,3.791652,3.791652,3.791652,3.791652,3.791652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
390270561,22.571901,22.762482,0.0,3.5e-44,-1.0,0.000497488,0.5561171,1.0798908,nan,6,3.793747,3.793747,3.793747,3.793747,3.793747,3.793747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
390472102,22.69511,22.733168,0.0,3.5e-44,-1.0,0.000497488,0.5513273,1.0808226,nan,6,3.7888613,3.7888613,3.7888613,3.7888613,3.7888613,3.7888613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
390670592,22.842962,22.74288,0.0,3.5e-44,-1.0,0.000497488,0.55397993,1.0803063,nan,6,3.79048,3.79048,3.79048,3.79048,3.79048,3.79048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
390872337,22.77725,22.742783,0.0,3.5e-44,-1.0,0.000497488,0.5530749,1.0804824,nan,6,3.7904637,3.7904637,3.7904637,3.7904637,3.7904637,3.7904637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
391070603,22.760822,22.73234,0.0,3.5e-44,-1.0,0.000497488,0.5515061,1.0807878,nan,6,3.7887232,3.7887232,3.7887232,3.7887232,3.7887232,3.7887232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
391272462,22.61297,22.723831,0.0,3.5e-44,-1.0,0.000497488,0.5501023,1.0810611,nan,6,3.787305,3.787305,3.787305,3.787305,3.787305,3.787305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
391470602,22.79368,22.724564,0.0,3.5e-44,-1.0,0.000497488,0.55010754,1.0810602,nan,6,3.7874272,3.7874272,3.7874272,3.7874272,3.7874272,3.7874272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
391670548,22.85939,22.72442,0.0,3.5e-44,-1.0,0.000497488,0.5492764,1.081222,nan,6,3.7874033,3.7874033,3.7874033,3.7874033,3.7874033,3.7874033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
391870644,22.621187,22.721968,0.0,3.5e-44,-1.0,0.000497488,0.5485807,1.0813576,nan,6,3.7869947,3.7869947,3.7869947,3.7869947,3.7869947,3.7869947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
392070598,22.867605,22.72114,0.0,3.5e-44,-1.0,0.000497488,0.5485607,1.0813615,nan,6,3.7868567,3.7868567,3.7868567,3.7868567,3.7868567,3.7868567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
392270723,22.678684,22.707502,0.0,3.5e-44,-1.0,0.000497488,0.54594475,1.0818716,nan,6,3.7845838,3.7845838,3.7845838,3.7845838,3.7845838,3.7845838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
392470546,22.69511,22.711384,0.0,3.5e-44,-1.0,0.000497488,0.54698664,1.0816684,nan,6,3.7852306,3.7852306,3.7852306,3.7852306,3.7852306,3.7852306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
392671369,22.974384,22.72264,0.0,3.5e-44,-1.0,0.000497488,0.5487786,1.081319,nan,6,3.7871065,3.7871065,3.7871065,3.7871065,3.7871065,3.7871065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
392870548,22.52262,22.727434,0.0,3.5e-44,-1.0,0.000497488,0.54806906,1.0814574,nan,6,3.7879057,3.7879057,3.7879057,3.7879057,3.7879057,3.7879057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
393071168,22.957958,22.69633,0.0,3.5e-44,-1.0,0.000497488,0.54296166,1.0824538,nan,6,3.7827215,3.7827215,3.7827215,3.7827215,3.7827215,3.7827215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
393270620,22.719753,22.681702,0.0,3.5e-44,-1.0,0.000497488,0.54143864,1.0827513,nan,6,3.7802837,3.7802837,3.7802837,3.7802837,3.7802837,3.7802837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
393471611,22.966171,22.680546,0.0,3.5e-44,-1.0,0.000497488,0.5422912,1.0825847,nan,6,3.780091,3.780091,3.780091,3.780091,3.780091,3.780091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
393670710,22.69511,22.685535,0.0,3.5e-44,-1.0,0.000497488,0.5424023,1.082563,nan,6,3.7809227,3.7809227,3.7809227,3.7809227,3.7809227,3.7809227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
393871142,22.604757,22.688871,0.0,3.5e-44,-1.0,0.000497488,0.54303986,1.0824385,nan,6,3.7814786,3.7814786,3.7814786,3.7814786,3.7814786,3.7814786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
394070849,22.933315,22.697863,0.0,3.5e-44,-1.0,0.000497488,0.5445071,1.0821521,nan,6,3.782977,3.782977,3.782977,3.782977,3.782977,3.782977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
394271712,22.637613,22.718925,0.0,3.5e-44,-1.0,0.000497488,0.5465074,1.0817618,nan,6,3.7864876,3.7864876,3.7864876,3.7864876,3.7864876,3.7864876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
394470542,22.530832,22.682348,0.0,3.5e-44,-1.0,0.000497488,0.53979355,1.0830729,nan,6,3.7803915,3.7803915,3.7803915,3.7803915,3.7803915,3.7803915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
394672240,22.9826,22.695623,0.0,3.5e-44,-1.0,0.000497488,0.5434819,1.0823523,nan,6,3.782604,3.782604,3.782604,3.782604,3.782604,3.782604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
394870597,22.645828,22.724403,0.0,3.5e-44,-1.0,0.000497488,0.5474897,1.0815703,nan,6,3.7874005,3.7874005,3.7874005,3.7874005,3.7874005,3.7874005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
395072339,22.432266,22.68883,0.0,3.5e-44,-1.0,0.000497488,0.5409232,1.082852,nan,6,3.7814715,3.7814715,3.7814715,3.7814715,3.7814715,3.7814715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
395270811,22.662256,22.701609,0.0,3.5e-44,-1.0,0.000497488,0.54427725,1.082197,nan,6,3.7836015,3.7836015,3.7836015,3.7836015,3.7836015,3.7836015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
395471905,22.596544,22.687054,0.0,3.5e-44,-1.0,0.000497488,0.54158217,1.0827233,nan,6,3.7811756,3.7811756,3.7811756,3.7811756,3.7811756,3.7811756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
395670604,22.842962,22.685146,0.0,3.5e-44,-1.0,0.000497488,0.5427204,1.0825009,nan,6,3.7808578,3.7808578,3.7808578,3.7808578,3.7808578,3.7808578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
395870549,22.563688,22.712282,0.0,3.5e-44,-1.0,0.000497488,0.5472947,1.0816083,nan,6,3.7853804,3.7853804,3.7853804,3.7853804,3.7853804,3.7853804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
396070674,22.563688,22.694008,0.0,3.5e-44,-1.0,0.000497488,0.54388195,1.0822741,nan,6,3.7823346,3.7823346,3.7823346,3.7823346,3.7823346,3.7823346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
